2009
    12375.00     9600.00  0.115280E+04
    12375.00     9625.00  0.115257E+04
    12375.00     9650.00  0.115221E+04
    12375.00     9675.00  0.115176E+04
    12375.00     9700.00  0.115118E+04
    12375.00     9725.00  0.115039E+04
    12375.00     9750.00  0.114943E+04
    12375.00     9775.00  0.114839E+04
    12375.00     9800.00  0.114730E+04
    12375.00     9825.00  0.114610E+04
    12375.00     9850.00  0.114480E+04
    12375.00     9875.00  0.114344E+04
    12375.00     9900.00  0.114206E+04
    12375.00     9925.00  0.114067E+04
    12375.00     9950.00  0.113930E+04
    12375.00     9975.00  0.113814E+04
    12375.00    10000.00  0.113750E+04
    12400.00     9000.00  0.109393E+04
    12400.00     9025.00  0.109555E+04
    12400.00     9050.00  0.109863E+04
    12400.00     9075.00  0.110242E+04
    12400.00     9100.00  0.110651E+04
    12400.00     9125.00  0.111071E+04
    12400.00     9150.00  0.111492E+04
    12400.00     9175.00  0.111904E+04
    12400.00     9200.00  0.112307E+04
    12400.00     9225.00  0.112714E+04
    12400.00     9250.00  0.113139E+04
    12400.00     9275.00  0.113575E+04
    12400.00     9300.00  0.113989E+04
    12400.00     9325.00  0.114342E+04
    12400.00     9350.00  0.114612E+04
    12400.00     9375.00  0.114795E+04
    12400.00     9400.00  0.114902E+04
    12400.00     9425.00  0.114955E+04
    12400.00     9450.00  0.114979E+04
    12400.00     9475.00  0.114996E+04
    12400.00     9500.00  0.115021E+04
    12400.00     9525.00  0.115056E+04
    12400.00     9550.00  0.115085E+04
    12400.00     9575.00  0.115092E+04
    12400.00     9600.00  0.115068E+04
    12400.00     9625.00  0.115021E+04
    12400.00     9650.00  0.114967E+04
    12400.00     9675.00  0.114914E+04
    12400.00     9700.00  0.114859E+04
    12400.00     9725.00  0.114792E+04
    12400.00     9750.00  0.114713E+04
    12400.00     9775.00  0.114628E+04
    12400.00     9800.00  0.114530E+04
    12400.00     9825.00  0.114413E+04
    12400.00     9850.00  0.114279E+04
    12400.00     9875.00  0.114137E+04
    12400.00     9900.00  0.113994E+04
    12400.00     9925.00  0.113851E+04
    12400.00     9950.00  0.113713E+04
    12400.00     9975.00  0.113596E+04
    12400.00    10000.00  0.113534E+04
    12425.00     9000.00  0.109398E+04
    12425.00     9025.00  0.109543E+04
    12425.00     9050.00  0.109820E+04
    12425.00     9075.00  0.110163E+04
    12425.00     9100.00  0.110532E+04
    12425.00     9125.00  0.110917E+04
    12425.00     9150.00  0.111313E+04
    12425.00     9175.00  0.111716E+04
    12425.00     9200.00  0.112130E+04
    12425.00     9225.00  0.112568E+04
    12425.00     9250.00  0.113032E+04
    12425.00     9275.00  0.113502E+04
    12425.00     9300.00  0.113932E+04
    12425.00     9325.00  0.114282E+04
    12425.00     9350.00  0.114537E+04
    12425.00     9375.00  0.114706E+04
    12425.00     9400.00  0.114808E+04
    12425.00     9425.00  0.114863E+04
    12425.00     9450.00  0.114892E+04
    12425.00     9475.00  0.114913E+04
    12425.00     9500.00  0.114933E+04
    12425.00     9525.00  0.114950E+04
    12425.00     9550.00  0.114950E+04
    12425.00     9575.00  0.114922E+04
    12425.00     9600.00  0.114864E+04
    12425.00     9625.00  0.114792E+04
    12425.00     9650.00  0.114724E+04
    12425.00     9675.00  0.114671E+04
    12425.00     9700.00  0.114624E+04
    12425.00     9725.00  0.114569E+04
    12425.00     9750.00  0.114505E+04
    12425.00     9775.00  0.114431E+04
    12425.00     9800.00  0.114342E+04
    12425.00     9825.00  0.114227E+04
    12425.00     9850.00  0.114091E+04
    12425.00     9875.00  0.113944E+04
    12425.00     9900.00  0.113794E+04
    12425.00     9925.00  0.113645E+04
    12425.00     9950.00  0.113504E+04
    12425.00     9975.00  0.113387E+04
    12425.00    10000.00  0.113325E+04
    12450.00     9000.00  0.109418E+04
    12450.00     9025.00  0.109535E+04
    12450.00     9050.00  0.109757E+04
    12450.00     9075.00  0.110035E+04
    12450.00     9100.00  0.110344E+04
    12450.00     9125.00  0.110681E+04
    12450.00     9150.00  0.111048E+04
    12450.00     9175.00  0.111445E+04
    12450.00     9200.00  0.111880E+04
    12450.00     9225.00  0.112356E+04
    12450.00     9250.00  0.112864E+04
    12450.00     9275.00  0.113369E+04
    12450.00     9300.00  0.113815E+04
    12450.00     9325.00  0.114162E+04
    12450.00     9350.00  0.114405E+04
    12450.00     9375.00  0.114566E+04
    12450.00     9400.00  0.114671E+04
    12450.00     9425.00  0.114740E+04
    12450.00     9450.00  0.114788E+04
    12450.00     9475.00  0.114826E+04
    12450.00     9500.00  0.114850E+04
    12450.00     9525.00  0.114851E+04
    12450.00     9550.00  0.114818E+04
    12450.00     9575.00  0.114750E+04
    12450.00     9600.00  0.114656E+04
    12450.00     9625.00  0.114559E+04
    12450.00     9650.00  0.114484E+04
    12450.00     9675.00  0.114438E+04
    12450.00     9700.00  0.114402E+04
    12450.00     9725.00  0.114357E+04
    12450.00     9750.00  0.114297E+04
    12450.00     9775.00  0.114227E+04
    12450.00     9800.00  0.114140E+04
    12450.00     9825.00  0.114030E+04
    12450.00     9850.00  0.113898E+04
    12450.00     9875.00  0.113754E+04
    12450.00     9900.00  0.113605E+04
    12450.00     9925.00  0.113455E+04
    12450.00     9950.00  0.113313E+04
    12450.00     9975.00  0.113197E+04
    12450.00    10000.00  0.113136E+04
    12475.00     9000.00  0.109474E+04
    12475.00     9025.00  0.109549E+04
    12475.00     9050.00  0.109692E+04
    12475.00     9075.00  0.109880E+04
    12475.00     9100.00  0.110110E+04
    12475.00     9125.00  0.110391E+04
    12475.00     9150.00  0.110729E+04
    12475.00     9175.00  0.111125E+04
    12475.00     9200.00  0.111581E+04
    12475.00     9225.00  0.112094E+04
    12475.00     9250.00  0.112641E+04
    12475.00     9275.00  0.113173E+04
    12475.00     9300.00  0.113633E+04
    12475.00     9325.00  0.113982E+04
    12475.00     9350.00  0.114222E+04
    12475.00     9375.00  0.114383E+04
    12475.00     9400.00  0.114495E+04
    12475.00     9425.00  0.114578E+04
    12475.00     9450.00  0.114648E+04
    12475.00     9475.00  0.114706E+04
    12475.00     9500.00  0.114737E+04
    12475.00     9525.00  0.114724E+04
    12475.00     9550.00  0.114659E+04
    12475.00     9575.00  0.114553E+04
    12475.00     9600.00  0.114431E+04
    12475.00     9625.00  0.114322E+04
    12475.00     9650.00  0.114250E+04
    12475.00     9675.00  0.114215E+04
    12475.00     9700.00  0.114189E+04
    12475.00     9725.00  0.114147E+04
    12475.00     9750.00  0.114081E+04
    12475.00     9775.00  0.114001E+04
    12475.00     9800.00  0.113910E+04
    12475.00     9825.00  0.113806E+04
    12475.00     9850.00  0.113689E+04
    12475.00     9875.00  0.113559E+04
    12475.00     9900.00  0.113422E+04
    12475.00     9925.00  0.113283E+04
    12475.00     9950.00  0.113147E+04
    12475.00     9975.00  0.113034E+04
    12475.00    10000.00  0.112972E+04
    12500.00     9000.00  0.109562E+04
    12500.00     9025.00  0.109586E+04
    12500.00     9050.00  0.109636E+04
    12500.00     9075.00  0.109721E+04
    12500.00     9100.00  0.109864E+04
    12500.00     9125.00  0.110089E+04
    12500.00     9150.00  0.110405E+04
    12500.00     9175.00  0.110805E+04
    12500.00     9200.00  0.111283E+04
    12500.00     9225.00  0.111825E+04
    12500.00     9250.00  0.112397E+04
    12500.00     9275.00  0.112945E+04
    12500.00     9300.00  0.113409E+04
    12500.00     9325.00  0.113759E+04
    12500.00     9350.00  0.114000E+04
    12500.00     9375.00  0.114162E+04
    12500.00     9400.00  0.114278E+04
    12500.00     9425.00  0.114373E+04
    12500.00     9450.00  0.114459E+04
    12500.00     9475.00  0.114530E+04
    12500.00     9500.00  0.114564E+04
    12500.00     9525.00  0.114540E+04
    12500.00     9550.00  0.114453E+04
    12500.00     9575.00  0.114326E+04
    12500.00     9600.00  0.114193E+04
    12500.00     9625.00  0.114089E+04
    12500.00     9650.00  0.114031E+04
    12500.00     9675.00  0.114009E+04
    12500.00     9700.00  0.113988E+04
    12500.00     9725.00  0.113940E+04
    12500.00     9750.00  0.113858E+04
    12500.00     9775.00  0.113761E+04
    12500.00     9800.00  0.113662E+04
    12500.00     9825.00  0.113566E+04
    12500.00     9850.00  0.113467E+04
    12500.00     9875.00  0.113360E+04
    12500.00     9900.00  0.113246E+04
    12500.00     9925.00  0.113126E+04
    12500.00     9950.00  0.113002E+04
    12500.00     9975.00  0.112891E+04
    12500.00    10000.00  0.112828E+04
    12525.00     9000.00  0.109654E+04
    12525.00     9025.00  0.109629E+04
    12525.00     9050.00  0.109590E+04
    12525.00     9075.00  0.109578E+04
    12525.00     9100.00  0.109643E+04
    12525.00     9125.00  0.109825E+04
    12525.00     9150.00  0.110129E+04
    12525.00     9175.00  0.110540E+04
    12525.00     9200.00  0.111036E+04
    12525.00     9225.00  0.111595E+04
    12525.00     9250.00  0.112175E+04
    12525.00     9275.00  0.112720E+04
    12525.00     9300.00  0.113177E+04
    12525.00     9325.00  0.113517E+04
    12525.00     9350.00  0.113752E+04
    12525.00     9375.00  0.113913E+04
    12525.00     9400.00  0.114032E+04
    12525.00     9425.00  0.114134E+04
    12525.00     9450.00  0.114225E+04
    12525.00     9475.00  0.114297E+04
    12525.00     9500.00  0.114328E+04
    12525.00     9525.00  0.114299E+04
    12525.00     9550.00  0.114210E+04
    12525.00     9575.00  0.114086E+04
    12525.00     9600.00  0.113964E+04
    12525.00     9625.00  0.113876E+04
    12525.00     9650.00  0.113834E+04
    12525.00     9675.00  0.113818E+04
    12525.00     9700.00  0.113794E+04
    12525.00     9725.00  0.113735E+04
    12525.00     9750.00  0.113640E+04
    12525.00     9775.00  0.113529E+04
    12525.00     9800.00  0.113426E+04
    12525.00     9825.00  0.113338E+04
    12525.00     9850.00  0.113258E+04
    12525.00     9875.00  0.113175E+04
    12525.00     9900.00  0.113086E+04
    12525.00     9925.00  0.112986E+04
    12525.00     9950.00  0.112871E+04
    12525.00     9975.00  0.112756E+04
    12525.00    10000.00  0.112688E+04
    12550.00     9000.00  0.109710E+04
    12550.00     9025.00  0.109649E+04
    12550.00     9050.00  0.109547E+04
    12550.00     9075.00  0.109468E+04
    12550.00     9100.00  0.109483E+04
    12550.00     9125.00  0.109641E+04
    12550.00     9150.00  0.109945E+04
    12550.00     9175.00  0.110366E+04
    12550.00     9200.00  0.110874E+04
    12550.00     9225.00  0.111434E+04
    12550.00     9250.00  0.112002E+04
    12550.00     9275.00  0.112525E+04
    12550.00     9300.00  0.112958E+04
    12550.00     9325.00  0.113281E+04
    12550.00     9350.00  0.113507E+04
    12550.00     9375.00  0.113665E+04
    12550.00     9400.00  0.113785E+04
    12550.00     9425.00  0.113887E+04
    12550.00     9450.00  0.113972E+04
    12550.00     9475.00  0.114034E+04
    12550.00     9500.00  0.114059E+04
    12550.00     9525.00  0.114035E+04
    12550.00     9550.00  0.113964E+04
    12550.00     9575.00  0.113864E+04
    12550.00     9600.00  0.113767E+04
    12550.00     9625.00  0.113698E+04
    12550.00     9650.00  0.113661E+04
    12550.00     9675.00  0.113640E+04
    12550.00     9700.00  0.113606E+04
    12550.00     9725.00  0.113539E+04
    12550.00     9750.00  0.113440E+04
    12550.00     9775.00  0.113328E+04
    12550.00     9800.00  0.113227E+04
    12550.00     9825.00  0.113147E+04
    12550.00     9850.00  0.113082E+04
    12550.00     9875.00  0.113019E+04
    12550.00     9900.00  0.112949E+04
    12550.00     9925.00  0.112862E+04
    12550.00     9950.00  0.112748E+04
    12550.00     9975.00  0.112623E+04
    12550.00    10000.00  0.112546E+04
    12575.00     9000.00  0.109691E+04
    12575.00     9025.00  0.109616E+04
    12575.00     9050.00  0.109493E+04
    12575.00     9075.00  0.109395E+04
    12575.00     9100.00  0.109401E+04
    12575.00     9125.00  0.109559E+04
    12575.00     9150.00  0.109867E+04
    12575.00     9175.00  0.110293E+04
    12575.00     9200.00  0.110800E+04
    12575.00     9225.00  0.111348E+04
    12575.00     9250.00  0.111890E+04
    12575.00     9275.00  0.112376E+04
    12575.00     9300.00  0.112773E+04
    12575.00     9325.00  0.113075E+04
    12575.00     9350.00  0.113294E+04
    12575.00     9375.00  0.113451E+04
    12575.00     9400.00  0.113568E+04
    12575.00     9425.00  0.113661E+04
    12575.00     9450.00  0.113733E+04
    12575.00     9475.00  0.113783E+04
    12575.00     9500.00  0.113807E+04
    12575.00     9525.00  0.113799E+04
    12575.00     9550.00  0.113755E+04
    12575.00     9575.00  0.113689E+04
    12575.00     9600.00  0.113621E+04
    12575.00     9625.00  0.113563E+04
    12575.00     9650.00  0.113519E+04
    12575.00     9675.00  0.113482E+04
    12575.00     9700.00  0.113436E+04
    12575.00     9725.00  0.113365E+04
    12575.00     9750.00  0.113269E+04
    12575.00     9775.00  0.113164E+04
    12575.00     9800.00  0.113070E+04
    12575.00     9825.00  0.112997E+04
    12575.00     9850.00  0.112942E+04
    12575.00     9875.00  0.112893E+04
    12575.00     9900.00  0.112837E+04
    12575.00     9925.00  0.112756E+04
    12575.00     9950.00  0.112637E+04
    12575.00     9975.00  0.112498E+04
    12575.00    10000.00  0.112408E+04
    12600.00     9000.00  0.109582E+04
    12600.00     9025.00  0.109514E+04
    12600.00     9050.00  0.109409E+04
    12600.00     9075.00  0.109343E+04
    12600.00     9100.00  0.109382E+04
    12600.00     9125.00  0.109561E+04
    12600.00     9150.00  0.109874E+04
    12600.00     9175.00  0.110298E+04
    12600.00     9200.00  0.110797E+04
    12600.00     9225.00  0.111328E+04
    12600.00     9250.00  0.111839E+04
    12600.00     9275.00  0.112283E+04
    12600.00     9300.00  0.112640E+04
    12600.00     9325.00  0.112916E+04
    12600.00     9350.00  0.113125E+04
    12600.00     9375.00  0.113279E+04
    12600.00     9400.00  0.113388E+04
    12600.00     9425.00  0.113467E+04
    12600.00     9450.00  0.113527E+04
    12600.00     9475.00  0.113576E+04
    12600.00     9500.00  0.113611E+04
    12600.00     9525.00  0.113624E+04
    12600.00     9550.00  0.113610E+04
    12600.00     9575.00  0.113573E+04
    12600.00     9600.00  0.113526E+04
    12600.00     9625.00  0.113472E+04
    12600.00     9650.00  0.113414E+04
    12600.00     9675.00  0.113358E+04
    12600.00     9700.00  0.113298E+04
    12600.00     9725.00  0.113222E+04
    12600.00     9750.00  0.113127E+04
    12600.00     9775.00  0.113026E+04
    12600.00     9800.00  0.112937E+04
    12600.00     9825.00  0.112871E+04
    12600.00     9850.00  0.112825E+04
    12600.00     9875.00  0.112787E+04
    12600.00     9900.00  0.112740E+04
    12600.00     9925.00  0.112663E+04
    12600.00     9950.00  0.112539E+04
    12600.00     9975.00  0.112389E+04
    12600.00    10000.00  0.112291E+04
    12625.00     9000.00  0.109414E+04
    12625.00     9025.00  0.109363E+04
    12625.00     9050.00  0.109297E+04
    12625.00     9075.00  0.109288E+04
    12625.00     9100.00  0.109384E+04
    12625.00     9125.00  0.109596E+04
    12625.00     9150.00  0.109919E+04
    12625.00     9175.00  0.110338E+04
    12625.00     9200.00  0.110827E+04
    12625.00     9225.00  0.111342E+04
    12625.00     9250.00  0.111827E+04
    12625.00     9275.00  0.112233E+04
    12625.00     9300.00  0.112551E+04
    12625.00     9325.00  0.112798E+04
    12625.00     9350.00  0.112989E+04
    12625.00     9375.00  0.113130E+04
    12625.00     9400.00  0.113227E+04
    12625.00     9425.00  0.113297E+04
    12625.00     9450.00  0.113359E+04
    12625.00     9475.00  0.113421E+04
    12625.00     9500.00  0.113477E+04
    12625.00     9525.00  0.113510E+04
    12625.00     9550.00  0.113516E+04
    12625.00     9575.00  0.113500E+04
    12625.00     9600.00  0.113468E+04
    12625.00     9625.00  0.113415E+04
    12625.00     9650.00  0.113345E+04
    12625.00     9675.00  0.113269E+04
    12625.00     9700.00  0.113194E+04
    12625.00     9725.00  0.113108E+04
    12625.00     9750.00  0.113007E+04
    12625.00     9775.00  0.112903E+04
    12625.00     9800.00  0.112816E+04
    12625.00     9825.00  0.112753E+04
    12625.00     9850.00  0.112712E+04
    12625.00     9875.00  0.112680E+04
    12625.00     9900.00  0.112639E+04
    12625.00     9925.00  0.112565E+04
    12625.00     9950.00  0.112442E+04
    12625.00     9975.00  0.112292E+04
    12625.00    10000.00  0.112195E+04
    12650.00     9000.00  0.109241E+04
    12650.00     9025.00  0.109203E+04
    12650.00     9050.00  0.109171E+04
    12650.00     9075.00  0.109215E+04
    12650.00     9100.00  0.109366E+04
    12650.00     9125.00  0.109616E+04
    12650.00     9150.00  0.109955E+04
    12650.00     9175.00  0.110372E+04
    12650.00     9200.00  0.110849E+04
    12650.00     9225.00  0.111347E+04
    12650.00     9250.00  0.111808E+04
    12650.00     9275.00  0.112187E+04
    12650.00     9300.00  0.112474E+04
    12650.00     9325.00  0.112691E+04
    12650.00     9350.00  0.112858E+04
    12650.00     9375.00  0.112983E+04
    12650.00     9400.00  0.113072E+04
    12650.00     9425.00  0.113148E+04
    12650.00     9450.00  0.113227E+04
    12650.00     9475.00  0.113309E+04
    12650.00     9500.00  0.113379E+04
    12650.00     9525.00  0.113422E+04
    12650.00     9550.00  0.113436E+04
    12650.00     9575.00  0.113431E+04
    12650.00     9600.00  0.113411E+04
    12650.00     9625.00  0.113364E+04
    12650.00     9650.00  0.113289E+04
    12650.00     9675.00  0.113201E+04
    12650.00     9700.00  0.113112E+04
    12650.00     9725.00  0.113016E+04
    12650.00     9750.00  0.112906E+04
    12650.00     9775.00  0.112794E+04
    12650.00     9800.00  0.112698E+04
    12650.00     9825.00  0.112630E+04
    12650.00     9850.00  0.112584E+04
    12650.00     9875.00  0.112550E+04
    12650.00     9900.00  0.112507E+04
    12650.00     9925.00  0.112435E+04
    12650.00     9950.00  0.112317E+04
    12650.00     9975.00  0.112177E+04
    12650.00    10000.00  0.112090E+04
    12675.00     9000.00  0.109100E+04
    12675.00     9025.00  0.109065E+04
    12675.00     9050.00  0.109048E+04
    12675.00     9075.00  0.109124E+04
    12675.00     9100.00  0.109316E+04
    12675.00     9125.00  0.109603E+04
    12675.00     9150.00  0.109961E+04
    12675.00     9175.00  0.110378E+04
    12675.00     9200.00  0.110839E+04
    12675.00     9225.00  0.111312E+04
    12675.00     9250.00  0.111747E+04
    12675.00     9275.00  0.112104E+04
    12675.00     9300.00  0.112373E+04
    12675.00     9325.00  0.112572E+04
    12675.00     9350.00  0.112722E+04
    12675.00     9375.00  0.112836E+04
    12675.00     9400.00  0.112930E+04
    12675.00     9425.00  0.113024E+04
    12675.00     9450.00  0.113127E+04
    12675.00     9475.00  0.113226E+04
    12675.00     9500.00  0.113299E+04
    12675.00     9525.00  0.113336E+04
    12675.00     9550.00  0.113345E+04
    12675.00     9575.00  0.113341E+04
    12675.00     9600.00  0.113328E+04
    12675.00     9625.00  0.113288E+04
    12675.00     9650.00  0.113215E+04
    12675.00     9675.00  0.113124E+04
    12675.00     9700.00  0.113030E+04
    12675.00     9725.00  0.112930E+04
    12675.00     9750.00  0.112815E+04
    12675.00     9775.00  0.112691E+04
    12675.00     9800.00  0.112578E+04
    12675.00     9825.00  0.112491E+04
    12675.00     9850.00  0.112430E+04
    12675.00     9875.00  0.112383E+04
    12675.00     9900.00  0.112332E+04
    12675.00     9925.00  0.112256E+04
    12675.00     9950.00  0.112143E+04
    12675.00     9975.00  0.112019E+04
    12675.00    10000.00  0.111943E+04
    12700.00     9000.00  0.108999E+04
    12700.00     9025.00  0.108957E+04
    12700.00     9050.00  0.108936E+04
    12700.00     9075.00  0.109025E+04
    12700.00     9100.00  0.109247E+04
    12700.00     9125.00  0.109568E+04
    12700.00     9150.00  0.109949E+04
    12700.00     9175.00  0.110365E+04
    12700.00     9200.00  0.110803E+04
    12700.00     9225.00  0.111240E+04
    12700.00     9250.00  0.111642E+04
    12700.00     9275.00  0.111978E+04
    12700.00     9300.00  0.112237E+04
